"matricule","coursGrp"
"5707","6 GT:REL2-03"
"5707","6 GT:SC6-01"
"5711","3 GT:ANG4-03"
"5711","3 GT:EDPF2-04"
"5711","3 GT:FR5-08"
"5711","3 GT:GEON2-08"
"5711","3 GT:HISN2-08"
"5711","3 GT:MATH5-08"
"5711","3 GT:NL4-08"
"5711","3 GT:REL2-08"
"5711","3 GT:SC5-2a"
"5712","1S:ACFR2-01"
"5712","1S:EDAR1-07"
"5712","1S:EDM4-07"
"5712","1S:EDPF3-04"
"5712","1S:FR6-07"
"5712","1S:LAT2-07"
"5712","1S:MATH4-7b"
"5712","1S:NL4-07"
"5712","1S:REL2-07"
"5712","1S:SC3-7b"
"5712","1S:TEC1-07"
"5714","6 TQ:AIP2-06"
"5714","6 TQ:CORE2-05"
"5714","6 TQ:EDPF2-05"
"5714","6 TQ:EDSA2-05"
"5714","6 TQ:FR4-05"
"5714","6 TQ:MATH2-05"
"5714","6 TQ:NL2-05"
"5714","6 TQ:PSY3-05"
"5714","6 TQ:REL2-05"
"5714","6 TQ:SC2-05"
"5714","6 TQ:SCHU2-05"
"5714","6 TQ:SOC2-05"
"5714","6 TQ:STAG4-07"
"5714","6 TQ:TEED2-05"
"5714","6 TQ:TEED3-05"
"5719","6 TT:ANG2-01"
"5719","6 TT:BIO2-01"
"5719","6 TT:EDPM4-01"
"5719","6 TT:EDSC2-01"
"5719","6 TT:FGS2-01"
"5719","6 TT:FHIS2-01"
"5719","6 TT:FR4-01"
"5719","6 TT:MATH4-01"
"5719","6 TT:NL4-01"
"5719","6 TT:PSY2-01"
"5719","6 TT:QEJS3-01"
"5719","6 TT:REL2-01"
"5719","6 TT:TEEX1-01"
"5720","5 GT:ANG2-02"
"5720","5 GT:ECO4-01"
"5720","5 GT:EDPM4-01"
"5720","5 GT:FGS2-02"
"5720","5 GT:FR4-02"
"5720","5 GT:HIS2-02"
"5720","5 GT:MATH4-03"
"5720","5 GT:NL4-02"
"5720","5 GT:REL2-02"
"5720","5 GT:SC3-02"
"5722","1C:ACNL2-04"
"5722","1C:EDAR1-02"
"5722","1C:EDMN4-02"
"5722","1C:EDPM3-01"
"5722","1C:FR6-02"
"5722","1C:LAT2-02"
"5722","1C:MATH4-2b"
"5722","1C:NL4-02"
"5722","1C:REL2-02"
"5722","1C:SC3-2b"
"5722","1C:TEC1-02"
"5723","1C:ACNL2-01"
"5723","1C:EDAR1-05"
"5723","1C:EDM4-05"
"5723","1C:EDPF3-03"
"5723","1C:FR6-05"
"5723","1C:LAT2-05"
"5723","1C:MATH4-5a"
"5723","1C:NL4-05"
"5723","1C:REL2-05"
"5723","1C:SC3-5a"
"5723","1C:TEC1-05"
"5725","1C:ACMA2-02"
"5725","1C:EDAR1-08"
"5725","1C:EDM4-08"
"5725","1C:EDPF3-05"
"5725","1C:FR6-08"
"5725","1C:LAT2-08"
"5725","1C:MATH4-8a"
"5725","1C:NL4-08"
"5725","1C:REL2-08"
"5725","1C:SC3-8a"
"5725","1C:TEC1-08"
"5726","1C:ACMA2-02"
"5726","1C:EDAR1-06"
"5726","1C:EDM4-06"
"5726","1C:EDPM3-03"
"5726","1C:FR6-06"
"5726","1C:LAT2-06"
"5726","1C:MATH4-6a"
"5726","1C:NL4-06"
"5726","1C:REL2-06"
"5726","1C:SC3-6a"
"5726","1C:TEC1-06"
"5727","1C:ACMA2-02"
"5727","1C:EDAR1-08"
"5727","1C:EDM4-08"
"5727","1C:EDPF3-05"
"5727","1C:FR6-08"
"5727","1C:LAT2-08"
"5727","1C:MATH4-8a"
"5727","1C:NL4-08"
"5727","1C:REL2-08"
"5727","1C:SC3-8a"
"5727","1C:TEC1-08"
"5728","1C:ACPL2-02"
"5728","1C:EDAR1-06"
"5728","1C:EDM4-06"
"5728","1C:EDPM3-03"
"5728","1C:FR6-06"
"5728","1C:LAT2-06"
"5728","1C:MATH4-6b"
"5728","1C:NL4-06"
"5728","1C:REL2-06"
"5728","1C:SC3-6b"
"5728","1C:TEC1-06"
"5729","1C:ACNL2-02"
"5729","1C:EDAR1-04"
"5729","1C:EDM4-04"
"5729","1C:EDPM3-02"
"5729","1C:FR6-04"
"5729","1C:LAT2-04"
"5729","1C:MATH4-4b"
"5729","1C:NL4-04"
"5729","1C:REL2-04"
"5729","1C:SC3-4b"
"5729","1C:TEC1-04"
"5730","1C:ACNL2-03"
"5730","1C:EDAR1-01"
"5730","1C:EDMN4-01"
"5730","1C:EDPF3-01"
"5730","1C:FR6-01"
"5730","1C:LAT2-01"
"5730","1C:MATH4-1b"
"5730","1C:NL4-01"
"5730","1C:REL2-01"
"5730","1C:SC3-1b"
"5730","1C:TEC1-01"
"5731","1C:ACMA2-01"
"5731","1C:EDAR1-03"
"5731","1C:EDM4-03"
"5731","1C:EDPM3-02"
"5731","1C:FR6-03"
"5731","1C:LAT2-03"
"5731","1C:MATH4-3a"
"5731","1C:NL4-03"
"5731","1C:REL2-03"
"5731","1C:SC3-3a"
"5731","1C:TEC1-03"
"5732","1C:ACNL2-01"
"5732","1C:EDAR1-05"
"5732","1C:EDM4-05"
"5732","1C:EDPM3-03"
"5732","1C:FR6-05"
"5732","1C:LAT2-05"
"5732","1C:MATH4-5a"
"5732","1C:NL4-05"
"5732","1C:REL2-05"
"5732","1C:SC3-5a"
"5732","1C:TEC1-05"
"5733","1C:ACPL2-02"
"5733","1C:EDAR1-07"
"5733","1C:EDM4-07"
"5733","1C:EDPM3-04"
"5733","1C:FR6-07"
"5733","1C:LAT2-07"
"5733","1C:MATH4-7b"
"5733","1C:NL4-07"
"5733","1C:REL2-07"
"5733","1C:SC3-7b"
"5733","1C:TEC1-07"
"5735","1C:ACFR2-01"
"5735","1C:EDAR1-05"
"5735","1C:EDM4-05"
"5735","1C:EDPF3-03"
"5735","1C:FR6-05"
"5735","1C:LAT2-05"
"5735","1C:MATH4-5a"
"5735","1C:NL4-05"
"5735","1C:REL2-05"
"5735","1C:SC3-5a"
"5735","1C:TEC1-05"
"5736","1C:ACNL2-03"
"5736","1C:EDAR1-01"
"5736","1C:EDMN4-01"
"5736","1C:EDPF3-01"
"5736","1C:FR6-01"
"5736","1C:LAT2-01"
"5736","1C:MATH4-1b"
"5736","1C:NL4-01"
"5736","1C:REL2-01"
"5736","1C:SC3-1b"
"5736","1C:TEC1-01"
"5737","1C:ACPL2-01"
"5737","1C:EDAR1-06"
"5737","1C:EDM4-06"
"5737","1C:EDPF3-03"
"5737","1C:FR6-06"
"5737","1C:LAT2-06"
"5737","1C:MATH4-6a"
"5737","1C:NL4-06"
"5737","1C:REL2-06"
"5737","1C:SC3-6a"
"5737","1C:TEC1-06"
"5738","1C:ACSP2-01"
"5738","1C:EDAR1-07"
"5738","1C:EDM4-07"
"5738","1C:EDPM3-04"
"5738","1C:FR6-07"
"5738","1C:LAT2-07"
"5738","1C:MATH4-7a"
"5738","1C:NL4-07"
"5738","1C:REL2-07"
"5738","1C:SC3-7a"
"5738","1C:TEC1-07"
"5739","1C:ACSP2-01"
"5739","1C:EDAR1-07"
"5739","1C:EDM4-07"
"5739","1C:EDPM3-04"
"5739","1C:FR6-07"
"5739","1C:LAT2-07"
"5739","1C:MATH4-7a"
"5739","1C:NL4-07"
"5739","1C:REL2-07"
"5739","1C:SC3-7a"
"5739","1C:TEC1-07"
"5740","1C:ACNL2-01"
"5740","1C:EDAR1-06"
"5740","1C:EDM4-06"
"5740","1C:EDPF3-03"
"5740","1C:FR6-06"
"5740","1C:LAT2-06"
"5740","1C:MATH4-6b"
"5740","1C:NL4-06"
"5740","1C:REL2-06"
"5740","1C:SC3-6b"
"5740","1C:TEC1-06"
"5741","1C:ACNL2-03"
"5741","1C:EDAR1-01"
"5741","1C:EDMN4-01"
"5741","1C:EDPM3-01"
"5741","1C:FR6-01"
"5741","1C:LAT2-01"
"5741","1C:MATH4-1a"
"5741","1C:NL4-01"
"5741","1C:REL2-01"
"5741","1C:SC3-1a"
"5741","1C:TEC1-01"
"5742","1C:ACPL2-01"
"5742","1C:EDAR1-06"
"5742","1C:EDM4-06"
"5742","1C:EDPF3-03"
"5742","1C:FR6-06"
"5742","1C:LAT2-06"
"5742","1C:MATH4-6a"
"5742","1C:NL4-06"
"5742","1C:REL2-06"
"5742","1C:SC3-6a"
"5742","1C:TEC1-06"
"5743","1C:ACJA2-01"
"5743","1C:EDAR1-05"
"5743","1C:EDM4-05"
"5743","1C:EDPF3-03"
"5743","1C:FR6-05"
"5743","1C:LAT2-05"
"5743","1C:MATH4-5b"
"5743","1C:NL4-05"
"5743","1C:REL2-05"
"5743","1C:SC3-5b"
"5743","1C:TEC1-05"
"5744","1C:ACPL2-02"
"5744","1C:EDAR1-06"
"5744","1C:EDM4-06"
"5744","1C:EDPF3-03"
"5744","1C:FR6-06"
"5744","1C:LAT2-06"
"5744","1C:MATH4-6b"
"5744","1C:NL4-06"
"5744","1C:REL2-06"
"5744","1C:SC3-6b"
"5744","1C:TEC1-06"
"5745","1C:ACNL2-02"
"5745","1C:EDAR1-04"
"5745","1C:EDM4-04"
"5745","1C:EDPF3-02"
"5745","1C:FR6-04"
"5745","1C:LAT2-04"
"5745","1C:MATH4-4b"
"5745","1C:NL4-04"
"5745","1C:REL2-04"
"5745","1C:SC3-4b"
"5745","1C:TEC1-04"
"5746","1C:ACJA2-01"
"5746","1C:EDAR1-04"
"5746","1C:EDM4-04"
"5746","1C:EDPF3-02"
"5746","1C:FR6-04"
"5746","1C:LAT2-04"
"5746","1C:MATH4-4b"
"5746","1C:NL4-04"
"5746","1C:REL2-04"
"5746","1C:SC3-4b"
"5746","1C:TEC1-04"
"5747","1C:ACSP2-01"
"5747","1C:EDAR1-05"
"5747","1C:EDM4-05"
"5747","1C:EDPF3-03"
"5747","1C:FR6-05"
"5747","1C:LAT2-05"
"5747","1C:MATH4-5a"
"5747","1C:NL4-05"
"5747","1C:REL2-05"
"5747","1C:SC3-5a"
"5747","1C:TEC1-05"
"5748","1C:ACPL2-01"
"5748","1C:EDAR1-04"
"5748","1C:EDM4-04"
"5748","1C:EDPM3-02"
"5748","1C:FR6-04"
"5748","1C:LAT2-04"
"5748","1C:MATH4-4a"
"5748","1C:NL4-04"
"5748","1C:REL2-04"
"5748","1C:SC3-4a"
"5748","1C:TEC1-04"
"5749","1C:ACNL2-02"
"5749","1C:EDAR1-04"
"5749","1C:EDM4-04"
"5749","1C:EDPM3-02"
"5749","1C:FR6-04"
"5749","1C:LAT2-04"
"5749","1C:MATH4-4a"
"5749","1C:NL4-04"
"5749","1C:REL2-04"
"5749","1C:SC3-4a"
"5749","1C:TEC1-04"
"5750","1C:ACNL2-03"
"5750","1C:EDAR1-01"
"5750","1C:EDMN4-01"
"5750","1C:EDPF3-01"
"5750","1C:FR6-01"
"5750","1C:LAT2-01"
"5750","1C:MATH4-1a"
"5750","1C:NL4-01"
"5750","1C:REL2-01"
"5750","1C:SC3-1a"
"5750","1C:TEC1-01"
"5751","1C:ACNL2-03"
"5751","1C:EDAR1-01"
"5751","1C:EDMN4-01"
"5751","1C:EDPM3-01"
"5751","1C:FR6-01"
"5751","1C:LAT2-01"
"5751","1C:MATH4-1a"
"5751","1C:NL4-01"
"5751","1C:REL2-01"
"5751","1C:SC3-1a"
"5751","1C:TEC1-01"
"5752","1C:ACSP2-01"
"5752","1C:EDAR1-04"
"5752","1C:EDM4-04"
"5752","1C:EDPF3-02"
"5752","1C:FR6-04"
"5752","1C:LAT2-04"
"5752","1C:MATH4-4a"
"5752","1C:NL4-04"
"5752","1C:REL2-04"
"5752","1C:SC3-4a"
"5752","1C:TEC1-04"
"5753","1C:ACNL2-02"
"5753","1C:EDAR1-03"
"5753","1C:EDM4-03"
"5753","1C:EDPF3-02"
"5753","1C:FR6-03"
"5753","1C:LAT2-03"
"5753","1C:MATH4-3a"
"5753","1C:NL4-03"
"5753","1C:REL2-03"
"5753","1C:SC3-3a"
"5753","1C:TEC1-03"
"5754","1C:ACNL2-01"
"5754","1C:EDAR1-08"
"5754","1C:EDM4-08"
"5754","1C:EDPF3-05"
"5754","1C:FR6-08"
"5754","1C:LAT2-08"
"5754","1C:MATH4-8b"
"5754","1C:NL4-08"
"5754","1C:REL2-08"
"5754","1C:SC3-8b"
"5754","1C:TEC1-08"
"5755","1C:ACPL2-01"
"5755","1C:EDAR1-06"
"5755","1C:EDM4-06"
"5755","1C:EDPM3-03"
"5755","1C:FR6-06"
"5755","1C:LAT2-06"
"5755","1C:MATH4-6b"
"5755","1C:NL4-06"
"5755","1C:REL2-06"
"5755","1C:SC3-6b"
"5755","1C:TEC1-06"
"5756","1C:ACJA2-01"
"5756","1C:EDAR1-07"
"5756","1C:EDM4-07"
"5756","1C:EDPF3-04"
"5756","1C:FR6-07"
"5756","1C:LAT2-07"
"5756","1C:MATH4-7b"
"5756","1C:NL4-07"
"5756","1C:REL2-07"
"5756","1C:SC3-7b"
"5756","1C:TEC1-07"
"5757","1C:ACPL2-01"
"5757","1C:EDAR1-04"
"5757","1C:EDM4-04"
"5757","1C:EDPF3-02"
"5757","1C:FR6-04"
"5757","1C:LAT2-04"
"5757","1C:MATH4-4b"
"5757","1C:NL4-04"
"5757","1C:REL2-04"
"5757","1C:SC3-4b"
"5757","1C:TEC1-04"
"5758","1C:ACDR2-01"
"5758","1C:EDAR1-03"
"5758","1C:EDM4-03"
"5758","1C:EDPF3-02"
"5758","1C:FR6-03"
"5758","1C:LAT2-03"
"5758","1C:MATH4-3b"
"5758","1C:NL4-03"
"5758","1C:REL2-03"
"5758","1C:SC3-3b"
"5758","1C:TEC1-03"
"5759","1C:ACSP2-01"
"5759","1C:EDAR1-05"
"5759","1C:EDM4-05"
"5759","1C:EDPM3-03"
"5759","1C:FR6-05"
"5759","1C:LAT2-05"
"5759","1C:MATH4-5b"
"5759","1C:NL4-05"
"5759","1C:REL2-05"
"5759","1C:SC3-5b"
"5759","1C:TEC1-05"
"5760","1C:ACMA2-01"
"5760","1C:EDAR1-05"
"5760","1C:EDM4-05"
"5760","1C:EDPF3-03"
"5760","1C:FR6-05"
"5760","1C:LAT2-05"
"5760","1C:MATH4-5b"
"5760","1C:NL4-05"
"5760","1C:REL2-05"
"5760","1C:SC3-5b"
"5760","1C:TEC1-05"
"5761","1C:ACPL2-02"
"5761","1C:EDAR1-07"
"5761","1C:EDM4-07"
"5761","1C:EDPF3-04"
"5761","1C:FR6-07"
"5761","1C:LAT2-07"
"5761","1C:MATH4-7a"
"5761","1C:NL4-07"
"5761","1C:REL2-07"
"5761","1C:SC3-7a"
"5761","1C:TEC1-07"
"5762","1C:ACDR2-01"
"5762","1C:EDAR1-07"
"5762","1C:EDM4-07"
"5762","1C:EDPF3-04"
"5762","1C:FR6-07"
"5762","1C:LAT2-07"
"5762","1C:MATH4-7b"
"5762","1C:NL4-07"
"5762","1C:REL2-07"
"5762","1C:SC3-7b"
"5762","1C:TEC1-07"
"5763","1C:EDAR1-06"
"5763","1C:EDM4-06"
"5763","1C:EDPM3-03"
"5763","1C:FR6-06"
"5763","1C:LAT2-06"
"5763","1C:MATH4-6a"
"5763","1C:NL4-06"
"5763","1C:REL2-06"
"5763","1C:SC3-6a"
"5763","1C:TEC1-06"
"5764","1C:ACNL2-04"
"5764","1C:EDAR1-02"
"5764","1C:EDMN4-02"
"5764","1C:EDPF3-01"
"5764","1C:FR6-02"
"5764","1C:LAT2-02"
"5764","1C:MATH4-2b"
"5764","1C:NL4-02"
"5764","1C:REL2-02"
"5764","1C:SC3-2b"
"5764","1C:TEC1-02"
"5765","1C:ACNL2-03"
"5765","1C:EDAR1-01"
"5765","1C:EDMN4-01"
"5765","1C:EDPM3-01"
"5765","1C:FR6-01"
"5765","1C:LAT2-01"
"5765","1C:MATH4-1b"
"5765","1C:NL4-01"
"5765","1C:REL2-01"
"5765","1C:SC3-1b"
"5765","1C:TEC1-01"
"5766","1C:ACPL2-01"
"5766","1C:EDAR1-06"
"5766","1C:EDM4-06"
"5766","1C:EDPF3-03"
"5766","1C:FR6-06"
"5766","1C:LAT2-06"
"5766","1C:MATH4-6a"
"5766","1C:NL4-06"
"5766","1C:REL2-06"
"5766","1C:SC3-6a"
"5766","1C:TEC1-06"
"5767","1C:ACMA2-02"
"5767","1C:EDAR1-06"
"5767","1C:EDM4-06"
"5767","1C:EDPF3-03"
"5767","1C:FR6-06"
"5767","1C:LAT2-06"
"5767","1C:MATH4-6a"
"5767","1C:NL4-06"
"5767","1C:REL2-06"
"5767","1C:SC3-6a"
"5767","1C:TEC1-06"
"5768","1C:ACNL2-01"
"5768","1C:EDAR1-06"
"5768","1C:EDM4-06"
"5768","1C:EDPM3-03"
"5768","1C:FR6-06"
"5768","1C:LAT2-06"
"5768","1C:MATH4-6b"
"5768","1C:NL4-06"
"5768","1C:REL2-06"
"5768","1C:SC3-6b"
"5768","1C:TEC1-06"
"5769","1C:ACFR2-01"
"5769","1C:EDAR1-03"
"5769","1C:EDM4-03"
"5769","1C:EDPF3-02"
"5769","1C:FR6-03"
"5769","1C:LAT2-03"
"5769","1C:MATH4-3a"
"5769","1C:NL4-03"
"5769","1C:REL2-03"
"5769","1C:SC3-3a"
"5769","1C:TEC1-03"
"5770","1C:ACNL2-04"
"5770","1C:EDAR1-02"
"5770","1C:EDMN4-02"
"5770","1C:EDPM3-01"
"5770","1C:FR6-02"
"5770","1C:LAT2-02"
"5770","1C:MATH4-2a"
"5770","1C:NL4-02"
"5770","1C:REL2-02"
"5770","1C:SC3-2a"
"5770","1C:TEC1-02"
"5771","1C:ACPL2-02"
"5771","1C:EDAR1-08"
"5771","1C:EDM4-08"
"5771","1C:EDPM3-04"
"5771","1C:FR6-08"
"5771","1C:LAT2-08"
"5771","1C:MATH4-8a"
"5771","1C:NL4-08"
"5771","1C:REL2-08"
"5771","1C:SC3-8a"
"5771","1C:TEC1-08"
"5772","1C:ACNL2-04"
"5772","1C:EDAR1-02"
"5772","1C:EDMN4-02"
"5772","1C:EDPF3-01"
"5772","1C:FR6-02"
"5772","1C:LAT2-02"
"5772","1C:MATH4-2b"
"5772","1C:NL4-02"
"5772","1C:REL2-02"
"5772","1C:SC3-2b"
"5772","1C:TEC1-02"
"5773","1C:ACNL2-04"
"5773","1C:EDAR1-02"
"5773","1C:EDMN4-02"
"5773","1C:EDPF3-01"
"5773","1C:FR6-02"
"5773","1C:LAT2-02"
"5773","1C:MATH4-2a"
"5773","1C:NL4-02"
"5773","1C:REL2-02"
"5773","1C:SC3-2a"
"5773","1C:TEC1-02"
"5774","1C:ACNL2-01"
"5774","1C:EDAR1-05"
"5774","1C:EDM4-05"
"5774","1C:EDPF3-03"
"5774","1C:FR6-05"
"5774","1C:LAT2-05"
"5774","1C:MATH4-5a"
"5774","1C:NL4-05"
"5774","1C:REL2-05"
"5774","1C:SC3-5a"
"5774","1C:TEC1-05"
"5775","1C:ACDR2-01"
"5775","1C:EDAR1-03"
"5775","1C:EDM4-03"
"5775","1C:EDPM3-02"
"5775","1C:FR6-03"
"5775","1C:LAT2-03"
"5775","1C:MATH4-3a"
"5775","1C:NL4-03"
"5775","1C:REL2-03"
"5775","1C:SC3-3a"
"5775","1C:TEC1-03"
"5776","1C:ACFR2-01"
"5776","1C:EDAR1-08"
"5776","1C:EDM4-08"
"5776","1C:EDPF3-05"
"5776","1C:FR6-08"
"5776","1C:LAT2-08"
"5776","1C:MATH4-8b"
"5776","1C:NL4-08"
"5776","1C:REL2-08"
"5776","1C:SC3-8b"
"5776","1C:TEC1-08"
"5777","1C:ACJA2-01"
"5777","1C:EDAR1-04"
"5777","1C:EDM4-04"
"5777","1C:EDPF3-02"
"5777","1C:FR6-04"
"5777","1C:LAT2-04"
"5777","1C:MATH4-4b"
"5777","1C:NL4-04"
"5777","1C:REL2-04"
"5777","1C:SC3-4b"
"5777","1C:TEC1-04"
"5778","1C:ACNL2-04"
"5778","1C:EDAR1-02"
"5778","1C:EDMN4-02"
"5778","1C:EDPM3-01"
"5778","1C:FR6-02"
"5778","1C:LAT2-02"
"5778","1C:MATH4-2a"
"5778","1C:NL4-02"
"5778","1C:REL2-02"
"5778","1C:SC3-2a"
"5778","1C:TEC1-02"
"5779","1C:ACSP2-01"
"5779","1C:EDAR1-03"
"5779","1C:EDM4-03"
"5779","1C:EDPF3-02"
"5779","1C:FR6-03"
"5779","1C:LAT2-03"
"5779","1C:MATH4-3a"
"5779","1C:NL4-03"
"5779","1C:REL2-03"
"5779","1C:SC3-3a"
"5779","1C:TEC1-03"
"5780","1C:ACNL2-04"
"5780","1C:EDAR1-02"
"5780","1C:EDMN4-02"
"5780","1C:EDPM3-01"
"5780","1C:FR6-02"
"5780","1C:LAT2-02"
"5780","1C:MATH4-2a"
"5780","1C:NL4-02"
"5780","1C:REL2-02"
"5780","1C:SC3-2a"
"5780","1C:TEC1-02"
"5781","1C:ACPL2-01"
"5781","1C:EDAR1-05"
"5781","1C:EDM4-05"
"5781","1C:EDPM3-03"
"5781","1C:FR6-05"
"5781","1C:LAT2-05"
"5781","1C:MATH4-5b"
"5781","1C:NL4-05"
"5781","1C:REL2-05"
"5781","1C:SC3-5b"
"5781","1C:TEC1-05"
"5782","1C:ACNL2-03"
"5782","1C:EDAR1-01"
"5782","1C:EDMN4-01"
"5782","1C:EDPF3-01"
"5782","1C:FR6-01"
"5782","1C:LAT2-01"
"5782","1C:MATH4-1a"
"5782","1C:NL4-01"
"5782","1C:REL2-01"
"5782","1C:SC3-1a"
"5782","1C:TEC1-01"
"5783","1C:ACPL2-01"
"5783","1C:EDAR1-05"
"5783","1C:EDM4-05"
"5783","1C:EDPF3-03"
"5783","1C:FR6-05"
"5783","1C:LAT2-05"
"5783","1C:MATH4-5b"
"5783","1C:NL4-05"
"5783","1C:REL2-05"
"5783","1C:SC3-5b"
"5783","1C:TEC1-05"
"5784","1C:ACNL2-04"
"5784","1C:EDAR1-02"
"5784","1C:EDMN4-02"
"5784","1C:EDPF3-01"
"5784","1C:FR6-02"
"5784","1C:LAT2-02"
"5784","1C:MATH4-2a"
"5784","1C:NL4-02"
"5784","1C:REL2-02"
"5784","1C:SC3-2a"
"5784","1C:TEC1-02"
"5785","1C:ACNL2-04"
"5785","1C:EDAR1-02"
"5785","1C:EDMN4-02"
"5785","1C:EDPM3-01"
"5785","1C:FR6-02"
"5785","1C:LAT2-02"
"5785","1C:MATH4-2a"
"5785","1C:NL4-02"
"5785","1C:REL2-02"
"5785","1C:SC3-2a"
"5785","1C:TEC1-02"
"5787","1C:ACDR2-01"
"5787","1C:EDAR1-08"
"5787","1C:EDM4-08"
"5787","1C:EDPF3-05"
"5787","1C:FR6-08"
"5787","1C:LAT2-08"
"5787","1C:MATH4-8b"
"5787","1C:NL4-08"
"5787","1C:REL2-08"
"5787","1C:SC3-8b"
"5787","1C:TEC1-08"
"5788","1C:ACMA2-01"
"5788","1C:EDAR1-03"
"5788","1C:EDM4-03"
"5788","1C:EDPM3-02"
"5788","1C:FR6-03"
"5788","1C:LAT2-03"
"5788","1C:MATH4-3b"
"5788","1C:NL4-03"
"5788","1C:REL2-03"
"5788","1C:SC3-3b"
"5788","1C:TEC1-03"
"5789","1C:ACNL2-04"
"5789","1C:EDAR1-02"
"5789","1C:EDMN4-02"
"5789","1C:EDPF3-01"
"5789","1C:FR6-02"
"5789","1C:LAT2-02"
"5789","1C:MATH4-2b"
"5789","1C:NL4-02"
"5789","1C:REL2-02"
"5789","1C:SC3-2b"
"5789","1C:TEC1-02"
"5790","1C:ACMA2-01"
"5790","1C:EDAR1-03"
"5790","1C:EDM4-03"
"5790","1C:EDPF3-02"
"5790","1C:FR6-03"
"5790","1C:LAT2-03"
"5790","1C:MATH4-3b"
"5790","1C:NL4-03"
"5790","1C:REL2-03"
"5790","1C:SC3-3b"
"5790","1C:TEC1-03"
"5791","1C:ACSP2-01"
"5791","1C:EDAR1-08"
"5791","1C:EDM4-08"
"5791","1C:EDPM3-04"
"5791","1C:FR6-08"
"5791","1C:LAT2-08"
"5791","1C:MATH4-8b"
"5791","1C:NL4-08"
"5791","1C:REL2-08"
"5791","1C:SC3-8b"
"5791","1C:TEC1-08"
"5792","1C:ACDR2-01"
"5792","1C:EDAR1-04"
"5792","1C:EDM4-04"
"5792","1C:EDPF3-02"
"5792","1C:FR6-04"
"5792","1C:LAT2-04"
"5792","1C:MATH4-4a"
"5792","1C:NL4-04"
"5792","1C:REL2-04"
"5792","1C:SC3-4a"
"5792","1C:TEC1-04"
"5793","1C:ACNL2-03"
"5793","1C:EDAR1-01"
"5793","1C:EDMN4-01"
"5793","1C:EDPM3-01"
"5793","1C:FR6-01"
"5793","1C:LAT2-01"
"5793","1C:MATH4-1a"
"5793","1C:NL4-01"
"5793","1C:REL2-01"
"5793","1C:SC3-1a"
"5793","1C:TEC1-01"
"5794","1C:ACNL2-04"
"5794","1C:EDAR1-02"
"5794","1C:EDMN4-02"
"5794","1C:EDPM3-01"
"5794","1C:FR6-02"
"5794","1C:LAT2-02"
"5794","1C:MATH4-2a"
"5794","1C:NL4-02"
"5794","1C:REL2-02"
"5794","1C:SC3-2a"
"5794","1C:TEC1-02"
"5795","1C:ACJR2-01"
"5795","1C:EDAR1-04"
"5795","1C:EDM4-04"
"5795","1C:EDPF3-02"
"5795","1C:FR6-04"
"5795","1C:LAT2-04"
"5795","1C:MATH4-4a"
"5795","1C:NL4-04"
"5795","1C:REL2-04"
"5795","1C:SC3-4a"
"5795","1C:TEC1-04"
"5796","1C:ACPL2-01"
"5796","1C:EDAR1-05"
"5796","1C:EDM4-05"
"5796","1C:EDPM3-03"
"5796","1C:FR6-05"
"5796","1C:LAT2-05"
"5796","1C:MATH4-5b"
"5796","1C:NL4-05"
"5796","1C:REL2-05"
"5796","1C:SC3-5b"
"5796","1C:TEC1-05"
"5797","1C:ACDR2-01"
"5797","1C:EDAR1-03"
"5797","1C:EDM4-03"
"5797","1C:EDPM3-02"
"5797","1C:FR6-03"
"5797","1C:LAT2-03"
"5797","1C:MATH4-3b"
"5797","1C:NL4-03"
"5797","1C:REL2-03"
"5797","1C:SC3-3b"
"5797","1C:TEC1-03"
"5798","1C:ACNL2-03"
"5798","1C:EDAR1-01"
"5798","1C:EDMN4-01"
"5798","1C:EDPF3-01"
"5798","1C:FR6-01"
"5798","1C:LAT2-01"
"5798","1C:MATH4-1b"
"5798","1C:NL4-01"
"5798","1C:REL2-01"
"5798","1C:SC3-1b"
"5798","1C:TEC1-01"
"5799","1C:ACDR2-01"
"5799","1C:EDAR1-08"
"5799","1C:EDM4-08"
"5799","1C:EDPF3-05"
"5799","1C:FR6-08"
"5799","1C:LAT2-08"
"5799","1C:MATH4-8a"
"5799","1C:NL4-08"
"5799","1C:REL2-08"
"5799","1C:SC3-8a"
"5799","1C:TEC1-08"
"5800","1C:ACJA2-01"
"5800","1C:EDAR1-03"
"5800","1C:EDM4-03"
"5800","1C:EDPF3-02"
"5800","1C:FR6-03"
"5800","1C:LAT2-03"
"5800","1C:MATH4-3a"
"5800","1C:NL4-03"
"5800","1C:REL2-03"
"5800","1C:SC3-3a"
"5800","1C:TEC1-03"
"5801","1C:ACSP2-01"
"5801","1C:EDAR1-05"
"5801","1C:EDM4-05"
"5801","1C:EDPM3-03"
"5801","1C:FR6-05"
"5801","1C:LAT2-05"
"5801","1C:MATH4-5a"
"5801","1C:NL4-05"
"5801","1C:REL2-05"
"5801","1C:SC3-5a"
"5801","1C:TEC1-05"
"5802","1C:ACDR2-01"
"5802","1C:EDAR1-05"
"5802","1C:EDM4-05"
"5802","1C:EDPM3-03"
"5802","1C:FR6-05"
"5802","1C:LAT2-05"
"5802","1C:MATH4-5b"
"5802","1C:NL4-05"
"5802","1C:REL2-05"
"5802","1C:SC3-5b"
"5802","1C:TEC1-05"
"5803","1D:ACSP2-11"
